0,0,0,0,1,1,1,0,3,44.158,14.9794,_ut,HR,Uvala Dumbo_ica,Preko,Uvala Dumbo_ica is a Anchorage close to Preko.,Anchorage
0,0,0,0,1,1,1,0,2,44.161,14.9153,_ut,HR,Zverinac,Sali,Zverinac is a Marina close to Sali.,Marina
0,0,0,1,0,0,0,0,2,44.182,15.5459,_ut,HR,Novigrad,Novigrad,Novigrad is a Marina close to Novigrad.,Marina
0,1,0,1,0,0,0,0,1,44.219,14.8795,_ut,HR,Luka Jazi,Zadar,Luka Jazi is a Marina close to Zadar.,Marina
0,1,0,1,0,0,0,0,3,44.221,14.8808,_ut,HR,Luka Jazi,Zadar Zadar,Luka Jazi is a Anchorage close to Zadar Zadar.,Anchorage
0,0,1,0,0,0,0,0,3,44.236,14.8495,_ut,HR,Uvala Korstulj,Zadar,Uvala Korstulj is a Anchorage close to Zadar.,Anchorage
0,0,0,0,1,1,1,0,3,44.306,14.6608,Babac,HR,Dobra Uvala,Zadar,Dobra Uvala is a Anchorage close to Zadar.,Anchorage
0,0,0,0,1,1,1,0,3,44.323,14.6237,Bi_evo,HR,Uvala Zaporat ,Zadar,Uvala Zaporat  is a Anchorage close to Zadar.,Anchorage
0,0,0,0,0,1,0,0,3,44.328,15.1353,Bi_evo,HR,Uvala Ricina,Povljana,Uvala Ricina is a Anchorage close to Povljana.,Anchorage
0,0,0,0,0,1,0,0,3,44.355,15.1897,Bi_evo,HR,Uvala Dinjiska,Pag,Uvala Dinjiska is a Anchorage close to Pag.,Anchorage
0,0,0,1,0,0,0,1,3,44.374,15.1145,Bi_evo,HR,Uvala Mlinica,Pag,Uvala Mlinica is a Anchorage close to Pag.,Anchorage
0,0,0,1,1,0,1,1,3,44.408,14.7618,Bra_,HR,Hrid Kurjak ?,Zadar,Hrid Kurjak ? is a Anchorage close to Zadar.,Anchorage
0,1,0,1,0,0,0,1,3,44.499,14.9175,Bra_,HR,Uvala Slatina,Kolan,Uvala Slatina is a Anchorage close to Kolan.,Anchorage
0,0,0,1,1,0,1,1,3,44.505,14.4889,Bra_,HR,Uvala Sunfarni,Uvala Sunfarni,Uvala Sunfarni is a Anchorage close to Uvala Sunfarni.,Anchorage
0,0,0,0,1,1,1,0,3,44.626,14.4642,Bra_,HR,Uvala Mera__ica,Mera__ica,Uvala Mera__ica is a Anchorage close to Mera__ica.,Anchorage
0,0,0,1,0,0,1,1,3,44.656,14.7668,Bra_,HR,Dudi_i ,Novalja Novalja,Dudi_i  is a Marina close to Novalja Novalja.,Marina
1,1,1,1,0,1,0,0,3,44.667,14.5822,Bra_,HR,Trstenik Anchor,Trstenik,Trstenik Anchor is a Anchorage close to Trstenik.,Anchorage
0,1,0,1,0,0,1,1,3,44.676,14.2584,Bra_,HR,Samuncel,Samuncel,Samuncel is a Anchorage close to Samuncel.,Anchorage
0,0,0,0,0,0,0,0,1,44.786,14.4481,Bra_,HR,Koromacna,Mali Lo_inj,Koromacna is a Marina close to Mali Lo_inj.,Marina
0,0,0,1,0,0,0,1,3,44.796,14.7012,Bra_,HR,Kamporska Draga unbekannt,Kampor,Kamporska Draga unbekannt is a Anchorage close to Kampor.,Anchorage
1,0,1,0,1,1,0,0,2,44.801,13.9208,Bra_,HR,Uvala Mo_ile,Medulin,Uvala Mo_ile is a Anchorage close to Medulin.,Anchorage
0,0,1,0,0,1,0,0,3,44.812,14.6984,Bra_,HR,Maman,Rab,Maman is a Anchorage close to Rab.,Anchorage
0,0,0,1,0,0,0,1,1,44.821,13.9264,Bra_,HR,Uvala Burle,Medulin,Uvala Burle is a Anchorage close to Medulin.,Anchorage
1,0,1,0,1,1,0,0,2,44.852,13.9825,Bra_,HR,Uvala Kale,Li_njan,Uvala Kale is a Anchorage close to Li_njan.,Anchorage
0,1,0,1,0,0,0,0,3,44.857,14.8911,Bra_,HR,Lukovo Oto_ko,Senj,Lukovo Oto_ko is a Anchorage close to Senj.,Anchorage
0,1,1,1,0,0,0,1,3,44.912,14.3031,Bra_,HR,Uvala Zaglav,Uvala Zaglav,Uvala Zaglav is a Anchorage close to Uvala Zaglav.,Anchorage
0,0,0,0,1,1,1,0,3,44.949,14.6944,Bra_,HR,Uvala Petehova,Punat,Uvala Petehova is a Anchorage close to Punat.,Anchorage
0,0,0,0,1,0,1,1,3,44.957,14.5329,Bra_,HR,Uvala Jabucina,Plavnik,Uvala Jabucina is a Anchorage close to Plavnik.,Anchorage
0,0,0,0,1,0,1,1,3,44.961,14.526,Bra_,HR,Uvala Krusija,Plavnik,Uvala Krusija is a Anchorage close to Plavnik.,Anchorage
0,0,0,0,0,0,0,0,3,45.019,14.0563,Bra_,HR,Trget,Ra_a,Trget is a Buoy close to Ra_a.,Buoy
0,1,0,1,0,0,1,1,3,45.098,14.8412,Bra_,HR,Anchor Klenovica,Novi Vinodolski,Anchor Klenovica is a Anchorage close to Novi Vinodolski.,Anchorage
0,0,0,0,1,1,0,0,3,45.104,14.6652,Bra_,HR,Sv Marek,Vrbnik,Sv Marek is a Anchorage close to Vrbnik.,Anchorage
0,1,0,1,1,0,1,1,3,45.134,14.5262,Bra_,HR,Haludovo Ribarsko Selo,Malinska-Duba_nica,Haludovo Ribarsko Selo is a Marina close to Malinska-Duba_nica.,Marina
0,0,0,0,1,0,0,0,3,45.222,13.5924,Bra_,HR,Pore_ Buoys,Pore_,Pore_ Buoys is a Buoy close to Pore_.,Buoy
0,0,0,1,0,0,1,1,3,45.226,14.6151,Bra_,HR,Put Per_in,Jadranovo Crikvenica,Put Per_in is a Anchorage close to Jadranovo Crikvenica.,Anchorage
0,0,0,0,0,0,0,0,3,45.227,13.5848,Bra_,HR,Pore_ Buoys,Pore_,Pore_ Buoys is a Buoy close to Pore_.,Buoy
0,0,0,1,0,0,1,1,2,45.254,14.576,Bra_,HR,Uvala Scott,Omi_alj Kraljevica,Uvala Scott is a Marina close to Omi_alj Kraljevica.,Marina
0,1,0,1,0,0,1,1,3,45.271,12.2997,Bra_,IT,Celeste Pellestrina,Pellerstrina,Celeste Pellestrina is a Buoy close to Pellerstrina.,Buoy
0,0,0,0,0,0,0,0,2,45.311,14.287,Bra_,HR,Port Icici,Icici,Port Icici is a Marina close to Icici.,Marina
0,0,0,0,0,0,0,0,3,45.314,14.2896,Bra_,HR,ACI Opatija,Opatija,ACI Opatija is a Marina close to Opatija.,Marina
0,0,0,1,0,0,0,1,4,45.318,13.558,Bra_,HR,Novigrad Buoys,Novigrad,Novigrad Buoys is a Buoy close to Novigrad.,Buoy
0,0,0,1,0,0,1,1,3,45.401,13.5336,Bra_,HR,Uvala Kaci__e,Umag,Uvala Kaci__e is a Anchorage close to Umag.,Anchorage
0,0,0,0,0,0,0,0,0.5,45.402,13.5339,Bra_,HR,_pina,_uba,_pina is a Anchorage close to _uba.,Anchorage
0,0,0,0,0,0,0,0,3,45.472,12.4491,Bra_,IT,Marina Fiorita,Cavallino-Treporti,Marina Fiorita is a Marina close to Cavallino-Treporti.,Marina
0,0,0,0,0,0,0,0,3,45.484,12.5835,Bra_,IT,Marina del Cavalino,Jesolo,Marina del Cavalino is a Marina close to Jesolo.,Marina
0,0,0,0,0,0,0,0,3,45.606,13.7668,Bra_,IT,Largo Nazario Sauro 5/D,Muggia,Largo Nazario Sauro 5/D is a Marina close to Muggia.,Marina
0,0,0,0,0,0,0,0,1,45.683,13.3796,Bra_,IT,Lega Navale,Grado,Lega Navale is a Marina close to Grado.,Marina
0,0,0,0,0,0,0,0,3,45.695,13.0761,Bra_,IT,Yachthafen Punta Gabbiani,Bevazzana,Yachthafen Punta Gabbiani is a Marina close to Bevazzana.,Marina
0,0,0,0,0,0,0,0,3,45.706,13.7123,Bra_,IT,Grignano Yacht Club,Grignano,Grignano Yacht Club is a Marina close to Grignano.,Marina
0,0,0,0,0,0,0,0,3,41.8863,16.1764,Bra_,IT,Marina Vieste,Vieste,Marina Vieste is a Marina close to Vieste.,Marina
0,0,0,0,0,0,0,0,3,41.9324,15.8886,Bra_,IT,Marina Rodi Garganico,Rodi Garganico,Marina Rodi Garganico is a Marina close to Rodi Garganico.,Marina
0,0,0,0,0,0,0,0,1,41.9463,15.069,Bra_,IT,Porto Turistico Marina di Santa Cristina,Campomarino,Porto Turistico Marina di Santa Cristina is a Marina close to Campomarino.,Marina
0,0,0,0,0,0,0,0,3,41.9489,16.0092,Bra_,IT,Marina Peschici,Peschici,Marina Peschici is a Marina close to Peschici.,Marina
0,0,0,0,0,0,0,0,3,42.0022,15.0022,Bra_,IT,Marina di San Pietro,Termoli,Marina di San Pietro is a Marina close to Termoli.,Marina
0,0,0,0,0,0,0,0,3,42.0681,14.7876,Brijuni,IT,Marina Sveva,San Salvo,Marina Sveva is a Marina close to San Salvo.,Marina
0,0,0,0,0,0,1,0,3,42.1193,15.5018,Budihovac,IT,Marina San Nicola,San Nicola di Tremiti,Marina San Nicola is a Marina close to San Nicola di Tremiti.,Marina
0,0,1,0,0,0,0,0,3,42.1205,15.4977,Budikovac,IT,Cala Degli Schiavoni,Isole Tremiti,Cala Degli Schiavoni is a Marina close to Isole Tremiti.,Marina
0,1,1,0,1,0,1,0,3,42.1208,15.501,Budikovac,IT,Isole Tremiti,San Nicola di Tremiti,Isole Tremiti is a Anchorage close to San Nicola di Tremiti.,Anchorage
0,0,0,1,0,0,0,0,3,42.1348,15.5102,Budikovac,IT,Cala del Turchi,Isole Tremiti,Cala del Turchi is a Anchorage close to Isole Tremiti.,Anchorage
0,0,0,0,0,0,0,0,3,42.1746,14.7092,Chioggia,IT,Porto di Vasto,Vasto,Porto di Vasto is a Marina close to Vasto.,Marina
1,0,1,0,1,1,1,0,3,42.2238,15.7501,Cres,IT,Isola Pianosa,Isola Pianosa,Isola Pianosa is a Anchorage close to Isola Pianosa.,Anchorage
0,0,0,0,0,0,0,0,2,42.3467,14.412,Cres,IT,Marina Ortona,Ortona,Marina Ortona is a Marina close to Ortona.,Marina
1,0,0,0,1,1,1,1,3,42.3911,16.2621,Cres,HR,Palagru_a,Palagru_a,Palagru_a is a Anchorage close to Palagru_a.,Anchorage
0,1,1,1,0,0,0,1,3,42.3938,16.2534,Cres,HR,Uvala Stara Vlaka,Lastovo,Uvala Stara Vlaka is a Anchorage close to Lastovo.,Anchorage
0,0,0,0,0,1,0,0,4,42.4514,18.4291,Cres,HR,Luka Gornji Molunat,Konavle,good hold,Anchorage
0,0,0,1,0,0,0,0,4,42.4557,18.4226,Cres,HR,Luka Donnji Molunat,Konavle,Luka Donnji Molunat is a Anchorage close to Konavle.,Anchorage
0,0,0,0,0,0,0,0,2,42.4654,14.2221,Cres,IT,Porto Canale,Pescara,Porto Canale is a Marina close to Pescara.,Marina
0,0,0,0,0,0,0,0,3,42.4669,14.2316,Cres,IT,Marina di Pescara,Pescara,Marina di Pescara is a Marina close to Pescara.,Marina
0,0,0,1,0,0,0,0,4,42.5806,18.2146,Cres,HR,Cavtat,Konavle,good hold on sand and mud,Anchorage
1,1,1,0,0,1,0,0,2,42.6209,18.1984,Cres,HR,Srebreno,_upa Dubrova_ka,Srebreno is a Marina close to _upa Dubrova_ka.,Marina
